Class,a3,a23,a35,a46_ ,a47_Blockwell say NOTSAFU
False,4.57,0.0,0.0,False,False
False,26537.83,0.0,0.0,False,False
False,20782.1,0.0,0.0,False,False
False,993807.68,12.0,0.0,False,False
False,241553.23,0.0,0.0,False,False
False,1018398.57,7.0,0.0,False,False
False,1300238.5,328.0,0.0,False,False
False,68.65,0.0,0.0,False,False
False,321818.53,0.0,0.0,False,False
False,325.12,0.0,0.0,False,False
False,11607.95,0.0,0.0,False,False
False,519.63,0.0,0.0,False,False
False,91426.37,5.0,0.0,False,False
False,4.15,0.0,0.0,False,False
False,10077.37,0.0,0.0,False,False
False,899439.22,3.0,1.413306,False,False
False,363462.75,0.0,0.0,False,False
False,79.08,0.0,0.0,False,False
False,9661.88,0.0,0.0,False,False
False,545018.17,414.0,0.0,False,False
False,149774.32,16.0,0.0,False,False
False,8.57,0.0,0.0,False,False
False,18.33,0.0,0.0,False,False
False,48.6,0.0,0.0,False,False
False,396247.77,57.0,0.0,False,False
False,8.78,0.0,0.0,False,False
False,63.05,0.0,0.0,False,False
False,432.73,0.0,0.0,False,False
False,226995.68,0.0,0.0,False,False
False,324.97,0.0,0.0,False,False
False,84104.48,0.0,0.0,False,False
False,627.05,0.0,0.0,False,False
False,858.35,0.0,0.0,False,False
False,675966.93,0.0,0.0,False,False
False,316731.08,0.0,0.0,False,False
False,189293.32,0.0,0.0,False,False
False,158205.92,0.0,0.0,False,False
False,227325.3,0.0,0.0,False,False
False,950657.47,108.0,0.0,False,False
False,253750.68,15.0,0.0,False,False
False,333.38,0.0,0.0,False,False
False,777802.37,165.0,0.0,False,False
False,318.68,0.0,0.0,False,False
False,325.98,0.0,0.0,False,False
False,320.58,0.0,0.0,False,False
False,88323.1,0.0,0.0,False,False
False,335.28,0.0,0.0,False,False
False,916950.92,0.0,0.0,False,False
False,43.58,0.0,0.0,False,False
False,324.1,0.0,0.0,False,False
False,329.88,0.0,0.0,False,False
False,128033.62,0.0,0.0,False,False
False,671235.72,5505.0,0.0,False,False
False,68.38,0.0,0.0,False,False
False,5.68,0.0,0.0,False,False
False,817648.0,29.0,0.0,False,False
False,17.75,0.0,0.0,False,False
False,276148.28,14.0,0.0,False,False
False,65.03,0.0,0.0,False,False
False,18.87,0.0,0.0,False,False
False,17293.18,214.0,0.0,False,False
False,26.72,0.0,0.0,False,False
False,321.68,0.0,0.0,False,False
False,322.58,0.0,0.0,False,False
False,26.25,0.0,0.0,False,False
False,6.12,0.0,0.0,False,False
False,159.83,0.0,0.0,False,False
False,63.67,0.0,0.0,False,False
False,50.12,0.0,0.0,False,False
False,368660.27,303.0,0.0,False,False
False,12.47,0.0,0.0,False,False
False,325.1,0.0,0.0,False,False
False,271.4,0.0,0.0,False,False
False,286804.17,27.0,0.0,False,False
False,578739.03,47.0,0.0,False,False
False,227644.03,14.0,0.0,False,False
False,634433.2,0.0,0.0,False,False
False,88027.4,0.0,0.0,False,False
False,44.48,0.0,0.0,False,False
False,96180.12,8.0,236.733314,False,False
False,623.02,0.0,0.0,False,False
False,850771.93,272.0,0.0,False,False
False,373.22,0.0,0.0,False,False
False,71.27,0.0,0.0,False,False
False,27.92,0.0,0.0,False,False
False,1.05,0.0,0.0,False,False
False,525.48,0.0,0.0,False,False
False,58.73,0.0,0.0,False,False
False,26.6,0.0,0.0,False,False
False,758394.62,47.0,0.0,False,False
False,50.98,0.0,0.0,False,False
False,327.8,0.0,0.0,False,False
False,19.53,0.0,0.0,False,False
False,83831.33,0.0,0.0,False,False
False,324.73,0.0,0.0,False,False
False,326.97,0.0,0.0,False,False
False,58252.3,0.0,0.0,False,False
False,51395.42,0.0,0.0,False,False
False,326.58,0.0,0.0,False,False
False,17972.4,2.0,18.165138,False,False
False,1.52,0.0,0.0,False,False
False,342497.17,0.0,0.0,False,False
False,100.33,0.0,0.0,False,False
False,62834.25,0.0,0.0,False,False
False,211041.5,0.0,0.0,False,False
False,446432.05,18.0,0.0,False,False
False,327.87,0.0,0.0,False,False
False,891748.35,16.0,0.0,False,False
False,70.65,0.0,0.0,False,False
False,295.15,0.0,0.0,False,False
False,330.85,0.0,0.0,False,False
False,97.08,0.0,0.0,False,False
False,66.78,0.0,0.0,False,False
False,46.43,0.0,0.0,False,False
False,1027483.17,67.0,0.0,False,False
False,980087.67,84.0,0.0,False,False
False,317.83,0.0,0.0,False,False
False,127797.32,0.0,0.0,False,False
False,5.53,0.0,0.0,False,False
False,319.92,0.0,0.0,False,False
False,408841.33,17.0,0.0,False,False
False,58.2,0.0,0.0,False,False
False,68.17,0.0,0.0,False,False
False,1009136.32,183.0,0.0,False,False
False,10.17,0.0,0.0,False,False
False,124512.68,11.0,1.0,False,False
False,57832.97,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,915381.07,0.0,0.0,False,False
False,76043.17,0.0,0.0,False,False
False,41778.63,0.0,0.0,False,False
False,41.53,0.0,0.0,False,False
False,325.75,0.0,0.0,False,False
False,72.45,0.0,0.0,False,False
False,556.97,0.0,0.0,False,False
False,314.92,0.0,0.0,False,False
False,298742.07,0.0,0.0,False,False
False,574430.28,0.0,0.0,False,False
False,34.1,0.0,0.0,False,False
False,322.3,0.0,0.0,False,False
False,43150.27,3.0,0.010689,False,False
False,764723.88,50.0,0.0,False,False
False,321.68,0.0,0.0,False,False
False,107931.13,6.0,3e-06,False,False
False,511027.08,0.0,0.0,False,False
False,324.23,0.0,0.0,False,False
False,613478.98,0.0,0.0,False,False
False,44.1,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,66.87,0.0,0.0,False,False
False,2272.6,0.0,0.0,False,False
False,322.68,0.0,0.0,False,False
False,920023.6,6.0,0.0,False,False
False,545737.73,219.0,0.0,False,False
False,1110764.03,0.0,0.0,False,False
False,155256.32,17.0,0.0,False,False
False,1287980.57,17.0,0.0,False,False
False,326.17,0.0,0.0,False,False
False,423461.22,0.0,0.0,False,False
False,311.62,0.0,0.0,False,False
False,3.73,0.0,0.0,False,False
False,1003218.92,56.0,0.0,False,False
False,228994.98,7.0,0.150453,False,False
False,108703.02,0.0,0.0,False,False
False,738644.23,13.0,0.0,False,False
False,36913.68,0.0,0.0,False,False
False,327.37,0.0,0.0,False,False
False,322.55,0.0,0.0,False,False
False,320.3,0.0,0.0,False,False
False,887215.38,19.0,0.0,False,False
False,985926.68,0.0,0.0,False,False
False,189384.47,0.0,0.0,False,False
False,136728.42,14.0,0.0,False,False
False,699545.03,0.0,0.0,False,False
False,73.22,0.0,0.0,False,False
False,63.6,0.0,0.0,False,False
False,76.32,0.0,0.0,False,False
False,138537.38,3.0,1.551698,False,False
False,993577.92,3.0,0.0,False,False
False,671971.85,62.0,0.0,False,False
False,56.5,0.0,0.0,False,False
False,551924.28,88.0,0.0,False,False
False,309.93,0.0,0.0,False,False
False,748.0,0.0,0.0,False,False
False,402665.7,0.0,0.0,False,False
False,66.82,0.0,0.0,False,False
False,4.37,0.0,0.0,False,False
False,622549.07,0.0,0.0,False,False
False,315.5,0.0,0.0,False,False
False,79135.73,0.0,0.0,False,False
False,188895.23,0.0,0.0,False,False
False,3.42,0.0,0.0,False,False
False,305322.35,8.0,0.0,False,False
False,326.4,0.0,0.0,False,False
False,323.22,0.0,0.0,False,False
False,278446.52,5.0,0.0,False,False
False,530058.8,4064.0,0.0,False,False
False,408601.4,5.0,350.672368,False,False
False,43301.08,0.0,0.0,False,False
False,307459.07,0.0,0.0,False,False
False,1113096.07,0.0,0.0,False,False
False,2.2,0.0,0.0,False,False
False,368730.98,23.0,0.0,False,False
False,4800.0,0.0,0.0,False,False
False,26831.8,0.0,0.0,False,False
False,534050.37,0.0,0.0,False,False
False,44639.9,0.0,0.0,False,False
False,317.4,0.0,0.0,False,False
False,323.38,0.0,0.0,False,False
False,370338.23,7.0,0.0,False,False
False,65.3,0.0,0.0,False,False
False,123910.83,0.0,0.0,False,False
False,13.95,3.0,1.49565,False,False
False,721928.8,0.0,0.0,False,False
False,1334.17,0.0,0.0,False,False
False,8.47,0.0,0.0,False,False
False,318.42,0.0,0.0,False,False
False,1044525.4,0.0,0.0,False,False
False,311.78,0.0,0.0,False,False
False,73.67,0.0,0.0,False,False
False,78.1,0.0,0.0,False,False
False,526542.73,289.0,0.0,False,False
False,839346.95,59.0,0.0,False,False
False,368484.0,2.0,717.638,False,False
False,69.63,0.0,0.0,False,False
False,106.8,0.0,0.0,False,False
False,3112.9,0.0,0.0,False,False
False,147093.4,0.0,0.0,False,False
False,60510.02,0.0,0.0,False,False
False,200952.95,0.0,0.0,False,False
False,20.65,0.0,0.0,False,False
False,601988.3,4.0,0.0,False,False
False,11.13,0.0,0.0,False,False
False,111711.95,0.0,0.0,False,False
False,320916.32,12.0,0.0,False,False
False,107409.6,0.0,0.0,False,False
False,1117409.52,0.0,0.0,False,False
False,332.52,0.0,0.0,False,False
False,320.15,0.0,0.0,False,False
False,47495.97,0.0,0.0,False,False
False,75.52,0.0,0.0,False,False
False,325.83,0.0,0.0,False,False
False,326.03,0.0,0.0,False,False
False,10.17,0.0,0.0,False,False
False,487.7,0.0,0.0,False,False
False,55.28,0.0,0.0,False,False
False,77925.72,7.0,50.0,False,False
False,325.23,0.0,0.0,False,False
False,326.55,0.0,0.0,False,False
False,321.03,0.0,0.0,False,False
False,103.82,0.0,0.0,False,False
False,1210.87,0.0,0.0,False,False
False,1187663.2,9.0,0.0,False,False
False,187287.73,0.0,0.0,False,False
False,79590.72,0.0,0.0,False,False
False,0.0,2.0,0.0,False,False
False,326.25,0.0,0.0,False,False
False,0.0,0.0,0.0,False,False
False,275042.98,0.0,0.0,False,False
False,3.3,0.0,0.0,False,False
False,787773.73,68.0,0.0,False,False
False,837638.82,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,70.3,0.0,0.0,False,False
False,1005145.22,14.0,0.0,False,False
False,8.68,0.0,0.0,False,False
False,778513.02,3.0,0.01,False,False
False,64.15,0.0,0.0,False,False
False,878105.67,4.0,98.7,False,False
False,4.83,0.0,0.0,False,False
False,318.2,0.0,0.0,False,False
False,200458.18,0.0,0.0,False,False
False,20.03,0.0,0.0,False,False
False,505224.38,27.0,0.0,False,False
False,77826.12,2.0,1.426326,False,False
False,613903.87,43.0,0.0,False,False
False,231927.05,0.0,0.0,False,False
False,1153288.82,8.0,0.0,False,False
False,536452.07,73.0,0.0,False,False
False,325.65,0.0,0.0,False,False
False,321.9,0.0,0.0,False,False
False,21.33,0.0,0.0,False,False
False,72.13,0.0,0.0,False,False
False,976791.82,0.0,0.0,False,False
False,741406.48,23.0,0.0,False,False
False,5414.67,0.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,537108.15,9.0,2.315465,False,False
False,205264.52,0.0,0.0,False,False
False,88339.65,0.0,0.0,False,False
False,309.53,0.0,0.0,False,False
False,325.17,0.0,0.0,False,False
False,71.68,0.0,0.0,False,False
False,756112.77,10.0,0.0,False,False
False,6.95,0.0,0.0,False,False
False,738181.82,0.0,0.0,False,False
False,60482.72,0.0,0.0,False,False
False,898183.2,67.0,0.0,False,False
False,8554.88,0.0,0.0,False,False
False,319.72,0.0,0.0,False,False
False,106471.05,3.0,13.247,False,False
False,324.53,0.0,0.0,False,False
False,802655.77,5.0,0.0,False,False
False,542.92,0.0,0.0,False,False
False,322.9,0.0,0.0,False,False
False,2.68,0.0,0.0,False,False
False,96121.4,7.0,1.0,False,False
False,19009.12,0.0,0.0,False,False
False,201.27,0.0,0.0,False,False
False,7.92,0.0,0.0,False,False
False,8.78,0.0,0.0,False,False
False,775259.83,22.0,6.0,False,False
False,956847.73,346.0,0.0,False,False
False,223196.05,0.0,0.0,False,False
False,32.92,0.0,0.0,False,False
False,586.65,0.0,0.0,False,False
False,2.75,0.0,0.0,False,False
False,312.92,0.0,0.0,False,False
False,317.4,0.0,0.0,False,False
False,2.6,0.0,0.0,False,False
False,52951.63,0.0,0.0,False,False
False,9.42,0.0,0.0,False,False
False,5.0,0.0,0.0,False,False
False,68.23,0.0,0.0,False,False
False,314.13,0.0,0.0,False,False
False,380051.83,0.0,0.0,False,False
False,176626.48,35.0,0.0,False,False
False,240893.5,0.0,0.0,False,False
False,21562.82,0.0,0.0,False,False
False,320.27,0.0,0.0,False,False
False,1.57,0.0,0.0,False,False
False,60585.98,0.0,0.0,False,False
False,19.15,0.0,0.0,False,False
False,627.58,0.0,0.0,False,False
False,322.78,0.0,0.0,False,False
False,953357.27,0.0,0.0,False,False
False,583278.85,0.0,0.0,False,False
False,154833.28,0.0,0.0,False,False
False,95596.18,0.0,0.0,False,False
False,3618.33,2.0,0.0,False,False
False,996901.52,157.0,0.0,False,False
False,547953.3,0.0,0.0,False,False
False,121144.62,5.0,0.03167,False,False
False,39223.85,0.0,0.0,False,False
False,46.37,0.0,0.0,False,False
False,320.82,0.0,0.0,False,False
False,383338.47,0.0,0.0,False,False
False,459979.75,0.0,0.0,False,False
False,198639.65,44.0,0.0,False,False
False,425290.2,70.0,0.0,False,False
False,454838.13,0.0,0.0,False,False
False,68.05,0.0,0.0,False,False
False,662218.27,830.0,0.0,False,False
False,53.03,0.0,0.0,False,False
False,17438.25,0.0,0.0,False,False
False,58330.78,0.0,0.0,False,False
False,674170.15,136.0,0.0,False,False
False,222608.33,0.0,0.0,False,False
False,48.23,0.0,0.0,False,False
False,51037.78,8.0,0.0,False,False
False,53.28,0.0,0.0,False,False
False,173735.68,0.0,0.0,False,False
False,11.33,0.0,0.0,False,False
False,84940.5,0.0,0.0,False,False
False,762.53,0.0,0.0,False,False
False,591965.93,0.0,0.0,False,False
False,263098.07,0.0,0.0,False,False
False,15.73,0.0,0.0,False,False
False,49017.38,0.0,0.0,False,False
False,247218.08,0.0,0.0,False,False
False,4312.18,0.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,20.68,0.0,0.0,False,False
False,190350.43,0.0,0.0,False,False
False,77.58,0.0,0.0,False,False
False,524235.9,0.0,0.0,False,False
False,19252.15,14.0,0.0,False,False
False,4.25,0.0,0.0,False,False
False,921095.6,16.0,0.0,False,False
False,49986.53,0.0,0.0,False,False
False,12.88,0.0,0.0,False,False
False,2517.82,0.0,0.0,False,False
False,88324.83,0.0,0.0,False,False
False,378076.97,10.0,0.0,False,False
False,330.63,0.0,0.0,False,False
False,359277.9,0.0,0.0,False,False
False,83617.1,0.0,0.0,False,False
False,9.75,0.0,0.0,False,False
False,181878.07,0.0,0.0,False,False
False,48760.9,0.0,0.0,False,False
False,325.27,0.0,0.0,False,False
False,442096.93,0.0,0.0,False,False
False,5.4,0.0,0.0,False,False
False,982246.83,121.0,0.0,False,False
False,61.52,0.0,0.0,False,False
False,543411.17,0.0,0.0,False,False
False,223284.43,10.0,0.0,False,False
False,4.85,0.0,0.0,False,False
False,197737.03,24.0,0.0,False,False
False,467537.02,18.0,0.0,False,False
False,64.9,0.0,0.0,False,False
False,327.37,0.0,0.0,False,False
False,196381.2,0.0,0.0,False,False
False,978440.88,0.0,0.0,False,False
False,774276.87,26.0,0.0,False,False
False,9.63,0.0,0.0,False,False
False,42.98,0.0,0.0,False,False
False,7.98,0.0,0.0,False,False
False,69447.97,0.0,0.0,False,False
False,942777.08,226.0,0.0,False,False
False,329.92,0.0,0.0,False,False
False,66.47,0.0,0.0,False,False
False,417.5,0.0,0.0,False,False
False,504283.45,0.0,0.0,False,False
False,1394.17,0.0,0.0,False,False
False,592.95,0.0,0.0,False,False
False,324.37,0.0,0.0,False,False
False,12.27,0.0,0.0,False,False
False,10.15,0.0,0.0,False,False
False,9.98,0.0,0.0,False,False
False,309.83,0.0,0.0,False,False
False,67.45,0.0,0.0,False,False
False,300.75,0.0,0.0,False,False
False,59.52,0.0,0.0,False,False
False,325.38,0.0,0.0,False,False
False,73.22,0.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,204271.63,0.0,0.0,False,False
False,245643.9,0.0,0.0,False,False
False,10.58,0.0,0.0,False,False
False,329.23,0.0,0.0,False,False
False,320.58,0.0,0.0,False,False
False,8.0,0.0,0.0,False,False
False,19326.12,17.0,0.0,False,False
False,524.62,0.0,0.0,False,False
False,3.42,0.0,0.0,False,False
False,331.87,0.0,0.0,False,False
False,327.12,0.0,0.0,False,False
False,71.18,0.0,0.0,False,False
False,8.78,0.0,0.0,False,False
False,547303.7,0.0,0.0,False,False
False,327.12,0.0,0.0,False,False
False,593171.9,0.0,0.0,False,False
False,8823.93,0.0,0.0,False,False
False,318.03,0.0,0.0,False,False
False,27040.88,0.0,0.0,False,False
False,15.43,0.0,0.0,False,False
False,66.45,0.0,0.0,False,False
False,34.77,0.0,0.0,False,False
False,10653.47,0.0,0.0,False,False
False,16.27,0.0,0.0,False,False
False,84046.98,0.0,0.0,False,False
False,263062.53,0.0,0.0,False,False
False,42215.73,0.0,0.0,False,False
False,5.95,0.0,0.0,False,False
False,838736.5,33.0,0.0,False,False
False,2.6,0.0,0.0,False,False
False,65397.85,0.0,0.0,False,False
False,67.88,0.0,0.0,False,False
False,325.27,0.0,0.0,False,False
False,17.93,0.0,0.0,False,False
False,1266842.73,12.0,0.0,False,False
False,9.82,0.0,0.0,False,False
False,201544.9,0.0,0.0,False,False
False,883063.87,242.0,0.0,False,False
False,995082.73,32.0,0.0,False,False
False,9.42,0.0,0.0,False,False
False,14371.3,0.0,0.0,False,False
False,5.35,0.0,0.0,False,False
False,1811.1,0.0,0.0,False,False
False,78.75,0.0,0.0,False,False
False,66.55,0.0,0.0,False,False
False,327.92,0.0,0.0,False,False
False,6.32,0.0,0.0,False,False
False,248463.62,0.0,0.0,False,False
False,7.53,0.0,0.0,False,False
False,5.62,0.0,0.0,False,False
False,6517.28,0.0,0.0,False,False
False,326.97,0.0,0.0,False,False
False,534.87,2.0,400.0,False,False
False,328.32,0.0,0.0,False,False
False,60515.98,0.0,0.0,False,False
False,68.3,0.0,0.0,False,False
False,171.6,0.0,0.0,False,False
False,294198.15,12.0,0.0,False,False
False,327.38,0.0,0.0,False,False
False,7331.82,0.0,0.0,False,False
False,64.3,0.0,0.0,False,False
False,238.02,0.0,0.0,False,False
False,5829.02,0.0,0.0,False,False
False,983161.93,406.0,0.0,False,False
False,66.27,0.0,0.0,False,False
False,304070.98,14.0,0.0,False,False
False,191966.78,0.0,0.0,False,False
False,570711.12,0.0,0.0,False,False
False,23361.77,0.0,0.0,False,False
False,321.88,0.0,0.0,False,False
False,88332.52,0.0,0.0,False,False
False,2.6,0.0,0.0,False,False
False,319.18,0.0,0.0,False,False
False,65.62,0.0,0.0,False,False
False,1012851.48,0.0,0.0,False,False
False,12.17,0.0,0.0,False,False
False,325.98,0.0,0.0,False,False
False,1.87,0.0,0.0,False,False
False,573.42,0.0,0.0,False,False
False,88323.28,0.0,0.0,False,False
False,497528.77,25.0,0.0,False,False
False,907987.23,0.0,0.0,False,False
False,132122.9,16.0,0.0,False,False
False,8.42,0.0,0.0,False,False
False,50325.55,0.0,0.0,False,False
False,58065.77,0.0,0.0,False,False
False,155693.43,0.0,0.0,False,False
False,539372.08,0.0,0.0,False,False
False,27746.95,3.0,0.0,False,False
False,326.57,0.0,0.0,False,False
False,646232.57,40.0,0.0,False,False
False,216042.92,51.0,0.0,False,False
False,325.23,0.0,0.0,False,False
False,1065288.22,2.0,15024.0,False,False
False,56010.53,0.0,0.0,False,False
False,325.27,0.0,0.0,False,False
False,320.58,0.0,0.0,False,False
False,85860.97,0.0,0.0,False,False
False,523026.5,9.0,0.0,False,False
False,322.48,0.0,0.0,False,False
False,311232.87,0.0,0.0,False,False
False,694296.0,0.0,0.0,False,False
False,940405.83,27.0,0.0,False,False
False,2.87,0.0,0.0,False,False
False,56.87,0.0,0.0,False,False
False,326.13,0.0,0.0,False,False
False,4.85,0.0,0.0,False,False
False,318.42,0.0,0.0,False,False
False,345919.75,0.0,0.0,False,False
False,258746.57,0.0,0.0,False,False
False,328.03,0.0,0.0,False,False
False,14.12,0.0,0.0,False,False
False,110893.88,0.0,0.0,False,False
False,45715.45,0.0,0.0,False,False
False,553604.07,20.0,0.0,False,False
False,1007768.3,0.0,0.0,False,False
False,30027.9,0.0,0.0,False,False
False,2897.22,0.0,0.0,False,False
False,110327.32,0.0,0.0,False,False
False,316125.98,0.0,0.0,False,False
False,913147.15,144.0,0.0,False,False
False,71.22,0.0,0.0,False,False
False,594013.37,78.0,0.0,False,False
False,326.13,0.0,0.0,False,False
False,316.07,0.0,0.0,False,False
False,63.47,0.0,0.0,False,False
False,72.0,0.0,0.0,False,False
False,325.12,0.0,0.0,False,False
False,678586.3,13.0,0.0,False,False
False,10.38,0.0,0.0,False,False
False,49.38,0.0,0.0,False,False
False,29677.65,0.0,0.0,False,False
False,306.23,0.0,0.0,False,False
False,932189.62,0.0,0.0,False,False
False,303298.7,0.0,0.0,False,False
False,1324076.28,148.0,0.0,False,False
False,7.35,0.0,0.0,False,False
False,316.77,0.0,0.0,False,False
